variant,round,metric,value
task3,1065.0,score,0.93
task3,1066.0,score,0.93
task3,1067.0,score,0.92
task3,1068.0,score,0.94
task3,1069.0,score,0.93
task3,1070.0,score,0.96
task3,1071.0,score,0.96
task3,1072.0,score,0.95
task3,1073.0,score,0.95
task3,1074.0,score,0.95
task3,1075.0,score,0.95
task3,1076.0,score,0.96
task3,1077.0,score,0.96
task3,1078.0,score,0.99
task3,1079.0,score,1.0
task3,1080.0,score,0.92
task3,1081.0,score,0.95
task3,1082.0,score,0.95
task3,1083.0,score,0.94
task3,1084.0,score,0.94
task3,1085.0,score,0.94
task3,1086.0,score,0.9
task3,1087.0,score,0.9
task3,1088.0,score,0.89
task3,1089.0,score,0.89
task3,1090.0,score,0.91
task3,1091.0,score,0.92
task3,1092.0,score,0.92
task3,1093.0,score,0.93
task3,1094.0,score,0.94
task3,1095.0,score,0.94
task3,1096.0,score,0.94
task3,1097.0,score,0.96
task3,1098.0,score,0.96
task3,1099.0,score,0.96
task3,1100.0,score,0.98
task3,1101.0,score,0.98
task3,1102.0,score,0.92
task3,1103.0,score,0.92
task3,1104.0,score,0.91
task3,1105.0,score,0.91
task3,1106.0,score,0.91
task3,1107.0,score,0.91
task3,1108.0,score,0.99
task3,1109.0,score,0.98
task3,1110.0,score,0.98
task3,1111.0,score,0.97
task3,1112.0,score,0.96
task3,1113.0,score,0.95
task3,1114.0,score,0.97
task3,1115.0,score,0.97
task3,1116.0,score,0.98
task3,1117.0,score,0.98
task3,1118.0,score,0.96
task3,1119.0,score,0.96
task3,1120.0,score,0.95
task3,1121.0,score,0.95
task3,1122.0,score,0.94
task3,1123.0,score,0.88
task3,1124.0,score,0.95
task3,1125.0,score,0.96
task3,1126.0,score,0.95
task3,1127.0,score,0.93
task3,1128.0,score,0.91
task3,1129.0,score,0.9
task3,1130.0,score,0.94
task3,1131.0,score,0.95
task3,1132.0,score,0.95
task3,1133.0,score,0.94
task3,1134.0,score,0.93
task3,1135.0,score,0.92
task3,1136.0,score,0.93
task3,1137.0,score,0.95
task3,1138.0,score,0.95
task3,1139.0,score,0.93
task3,1140.0,score,0.93
task3,1141.0,score,0.93
task3,1142.0,score,0.94
task3,1143.0,score,0.92
task3,1144.0,score,0.93
task3,1145.0,score,0.93
task3,1146.0,score,0.94
task3,1147.0,score,0.94
task3,1148.0,score,0.93
task3,1149.0,score,0.92
task3,1150.0,score,0.88
task3,1151.0,score,0.86
task3,1152.0,score,0.86
task3,1153.0,score,0.84
task3,1154.0,score,0.82
task3,1155.0,score,0.82
task3,1156.0,score,0.82
task3,1157.0,score,0.8
task3,1158.0,score,0.8
task3,1159.0,score,0.74
task3,1160.0,score,0.71
task3,1161.0,score,0.71
task3,1162.0,score,0.69
task3,1163.0,score,0.68
task3,1164.0,score,0.68
task3,1165.0,score,0.69
task3,1166.0,score,0.69
task3,1167.0,score,0.69
task3,1168.0,score,0.66
task3,1169.0,score,0.66
task3,1170.0,score,0.63
task3,1171.0,score,0.63
task3,1172.0,score,0.62
task3,1173.0,score,0.64
task3,1174.0,score,0.64
task3,1175.0,score,0.68
task3,1176.0,score,0.68
task3,1177.0,score,0.67
task3,1178.0,score,0.64
task3,1179.0,score,0.63
task3,1180.0,score,0.63
task3,1181.0,score,0.6
task3,1182.0,score,0.6
task3,1183.0,score,0.6
task3,1184.0,score,0.65
task3,1185.0,score,0.65
task3,1186.0,score,0.65
task3,1187.0,score,0.65
task3,1188.0,score,0.65
task3,1189.0,score,0.65
task3,1190.0,score,0.62
task3,1191.0,score,0.61
task3,1192.0,score,0.61
task3,1193.0,score,0.61
task3,1194.0,score,0.61
task3,1195.0,score,0.62
task3,1196.0,score,0.63
task3,1197.0,score,0.62
task3,1198.0,score,0.63
task3,1199.0,score,0.65
task3,1200.0,score,0.62
task3,1201.0,score,0.62
task3,1202.0,score,0.64
task3,1203.0,score,0.64
task3,1204.0,score,0.64
task3,1205.0,score,0.64
task3,1206.0,score,0.64
task3,1207.0,score,0.64
task3,1208.0,score,0.56
task3,1209.0,score,0.56
task3,1210.0,score,0.56
task3,1211.0,score,0.58
task3,1212.0,score,0.59
task3,1213.0,score,0.6
task3,1214.0,score,0.58
task3,1215.0,score,0.58
task3,1216.0,score,0.57
task3,1217.0,score,0.57
task3,1218.0,score,0.57
task3,1219.0,score,0.55
task3,1220.0,score,0.57
task3,1221.0,score,0.57
task3,1222.0,score,0.59
task3,1223.0,score,0.59
task3,1224.0,score,0.52
task3,1225.0,score,0.52
task3,1226.0,score,0.53
task3,1227.0,score,0.55
task3,1228.0,score,0.55
task3,1229.0,score,0.55
task3,1230.0,score,0.51
task3,1231.0,score,0.5
task3,1232.0,score,0.5
task3,1233.0,score,0.5
task3,1234.0,score,0.5
task3,1235.0,score,0.5
task3,1236.0,score,0.5
task3,1237.0,score,0.49
task3,1238.0,score,0.5
task3,1239.0,score,0.53
task3,1240.0,score,0.57
task3,1241.0,score,0.58
task3,1242.0,score,0.66
task3,1243.0,score,0.65
task3,1244.0,score,0.64
task3,1245.0,score,0.66
task3,1246.0,score,0.65
task3,1247.0,score,0.65
task3,1248.0,score,0.65
task3,1249.0,score,0.65
task3,1250.0,score,0.65
task3,1251.0,score,0.65
task3,1252.0,score,0.66
task3,1253.0,score,0.7
task3,1254.0,score,0.71
task3,1255.0,score,0.71
task3,1256.0,score,0.72
task3,1257.0,score,0.73
task3,1258.0,score,0.73
task3,1259.0,score,0.72
task3,1260.0,score,0.72
task3,1261.0,score,0.72
task3,1262.0,score,0.73
task3,1263.0,score,0.81
task3,1264.0,score,0.81
task3,1265.0,score,0.8
task3,1266.0,score,0.8
task3,1267.0,score,0.81
task3,1268.0,score,0.88
task3,1269.0,score,0.9
task3,1270.0,score,0.9
task3,1271.0,score,0.92
task3,1272.0,score,0.93
task3,1273.0,score,0.91
task3,1274.0,score,0.91
task3,1275.0,score,0.89
task3,1276.0,score,0.87
task3,1277.0,score,0.87
task3,1278.0,score,0.93
task3,1279.0,score,0.93
task3,1280.0,score,0.95
task3,1281.0,score,0.95
task3,1282.0,score,1.04
task3,1283.0,score,1.04
task3,1284.0,score,1.0
task3,1285.0,score,1.02
task3,1286.0,score,1.02
task3,1287.0,score,1.03
task3,1288.0,score,1.04
task3,1289.0,score,1.05
task3,1290.0,score,1.07
task3,1291.0,score,1.08
task3,1292.0,score,1.08
task3,1293.0,score,1.07
task3,1294.0,score,1.06
task3,1295.0,score,1.04
task3,1296.0,score,1.03
task3,1297.0,score,1.02
task3,1298.0,score,1.01
task3,1299.0,score,1.01
task3,1300.0,score,1.01
task3,1301.0,score,1.01
task3,1302.0,score,0.99
task3,1303.0,score,0.99
task3,1304.0,score,1.02
task3,1305.0,score,1.02
task3,1306.0,score,1.02
task3,1307.0,score,1.02
task3,1308.0,score,1.02
task3,1309.0,score,1.02
task3,1310.0,score,1.02
task3,1311.0,score,1.02
task3,1312.0,score,1.04
task3,1313.0,score,1.03
task3,1314.0,score,1.03
task3,1315.0,score,1.03
task3,1316.0,score,1.03
task3,1317.0,score,1.04
task3,1318.0,score,1.06
task3,1319.0,score,1.08
task3,1320.0,score,1.06
task3,1321.0,score,1.08
task3,1322.0,score,1.06
task3,1323.0,score,1.07
task3,1324.0,score,1.07
task3,1325.0,score,1.06
task3,1326.0,score,1.12
task3,1327.0,score,1.11
task3,1328.0,score,1.11
task3,1329.0,score,1.11
task3,1330.0,score,1.11
task3,1331.0,score,1.13
task3,1332.0,score,1.14
task3,1333.0,score,1.15
task3,1334.0,score,1.17
task3,1335.0,score,1.18
task3,1336.0,score,1.18
task3,1337.0,score,1.19
task3,1338.0,score,1.18
task3,1339.0,score,1.17
task3,1340.0,score,1.13
task3,1341.0,score,1.12
task3,1342.0,score,1.03
task3,1343.0,score,1.03
task3,1344.0,score,1.06
task3,1345.0,score,1.04
task3,1346.0,score,1.04
task3,1347.0,score,1.12
task3,1348.0,score,1.12
task3,1349.0,score,1.12
task3,1350.0,score,1.12
task3,1351.0,score,1.12
task3,1352.0,score,1.14
task3,1353.0,score,1.1
task3,1354.0,score,1.1
task3,1355.0,score,1.1
task3,1356.0,score,1.09
task3,1357.0,score,1.1
task3,1358.0,score,1.1
task3,1359.0,score,1.09
task3,1360.0,score,1.1
task3,1361.0,score,1.1
task3,1362.0,score,1.1
task3,1363.0,score,1.05
task3,1364.0,score,1.05
task3,1365.0,score,1.05
task3,1366.0,score,1.06
task3,1367.0,score,1.07
task3,1368.0,score,1.01
task3,1369.0,score,0.99
task3,1370.0,score,0.99
task3,1371.0,score,0.97
task3,1372.0,score,0.96
task3,1373.0,score,0.96
task3,1374.0,score,0.98
task3,1375.0,score,0.96
task3,1376.0,score,0.96
task3,1377.0,score,1.0
task3,1378.0,score,0.91
task3,1379.0,score,0.94
task3,1380.0,score,0.92
task3,1381.0,score,0.93
task3,1382.0,score,0.85
task3,1383.0,score,0.88
task3,1384.0,score,0.87
task3,1385.0,score,0.85
task3,1386.0,score,0.85
task3,1387.0,score,0.85
task3,1388.0,score,0.84
task3,1389.0,score,0.83
task3,1390.0,score,0.82
task3,1391.0,score,0.83
task3,1392.0,score,0.84
task3,1393.0,score,0.84
task3,1394.0,score,0.84
task3,1395.0,score,0.84
task3,1396.0,score,0.84
task3,1397.0,score,0.84
task3,1398.0,score,0.84
task3,1399.0,score,0.83
task3,1400.0,score,0.84
task3,1401.0,score,0.84
task3,1402.0,score,0.83
task3,1403.0,score,0.83
task3,1404.0,score,0.8
task3,1405.0,score,0.8
task3,1406.0,score,0.82
task3,1407.0,score,0.82
task3,1408.0,score,0.87
task3,1409.0,score,0.87
task3,1410.0,score,0.87
task3,1411.0,score,0.86
task3,1412.0,score,0.84
task3,1413.0,score,0.85
task3,1414.0,score,0.89
task3,1415.0,score,0.92
task3,1416.0,score,0.92
task3,1417.0,score,0.91
task3,1418.0,score,0.93
task3,1419.0,score,0.91
task3,1420.0,score,0.91
task3,1421.0,score,0.89
task3,1422.0,score,0.89
task3,1423.0,score,0.9
task3,1424.0,score,0.9
task3,1425.0,score,0.92
task3,1426.0,score,0.85
task3,1427.0,score,0.87
task3,1428.0,score,0.87
task3,1429.0,score,0.89
task3,1430.0,score,0.89
task3,1431.0,score,0.87
task3,1432.0,score,0.87
task3,1433.0,score,0.86
task3,1434.0,score,0.84
task3,1435.0,score,0.83
task3,1436.0,score,0.83
task3,1437.0,score,0.82
task3,1438.0,score,0.83
task3,1439.0,score,0.81
task3,1440.0,score,0.81
task3,1441.0,score,0.81
task3,1442.0,score,0.81
task3,1443.0,score,0.83
task3,1444.0,score,0.8
task3,1445.0,score,0.8
task3,1446.0,score,0.81
task3,1447.0,score,0.73
task3,1448.0,score,0.73
task3,1449.0,score,0.73
task3,1450.0,score,0.73
task3,1451.0,score,0.74
task3,1452.0,score,0.71
task3,1453.0,score,0.71
task3,1454.0,score,0.7
task3,1455.0,score,0.7
task3,1456.0,score,0.7
task3,1457.0,score,0.69
task3,1458.0,score,0.69
task3,1459.0,score,0.69
task3,1460.0,score,0.68
task3,1461.0,score,0.68
task3,1462.0,score,0.7
task3,1463.0,score,0.73
task3,1464.0,score,0.73
task3,1465.0,score,0.74
task3,1466.0,score,0.73
task3,1467.0,score,0.74
task3,1468.0,score,0.73
task3,1469.0,score,0.73
task3,1470.0,score,0.74
task3,1471.0,score,0.75
task3,1472.0,score,0.75
task3,1473.0,score,0.76
task3,1474.0,score,0.74
task3,1475.0,score,0.74
task3,1476.0,score,0.74
task3,1477.0,score,0.7
task3,1478.0,score,0.7
task3,1479.0,score,0.67
task3,1480.0,score,0.69
task3,1481.0,score,0.68
task3,1482.0,score,0.67
task3,1483.0,score,0.64
task3,1484.0,score,0.64
task3,1485.0,score,0.64
task3,1486.0,score,0.64
task3,1487.0,score,0.63
task3,1488.0,score,0.64
task3,1489.0,score,0.65
task3,1490.0,score,0.65
task3,1491.0,score,0.64
task3,1492.0,score,0.7
task3,1493.0,score,0.72
task3,1494.0,score,0.72
task3,1495.0,score,0.72
task3,1496.0,score,0.73
task3,1497.0,score,0.73
task3,1498.0,score,0.73
task3,1499.0,score,0.73
task3,1500.0,score,0.74
task3,1501.0,score,0.77
task3,1502.0,score,0.77
task3,1503.0,score,0.79
task3,1504.0,score,0.82
task3,1505.0,score,0.84
task3,1506.0,score,0.82
task3,1507.0,score,0.82
task3,1508.0,score,0.78
task3,1509.0,score,0.8
task3,1510.0,score,0.8
task3,1511.0,score,0.79
task3,1512.0,score,0.78
task3,1513.0,score,0.78
task3,1514.0,score,0.76
task3,1515.0,score,0.75
task3,1516.0,score,0.75
task3,1517.0,score,0.75
task3,1518.0,score,0.71
task3,1519.0,score,0.73
task3,1520.0,score,0.73
task3,1521.0,score,0.74
task3,1522.0,score,0.74
task3,1523.0,score,0.73
task3,1524.0,score,0.74
task3,1525.0,score,0.73
task3,1526.0,score,0.74
task3,1527.0,score,0.79
task3,1528.0,score,0.8
task3,1529.0,score,0.8
task3,1530.0,score,0.81
task3,1531.0,score,0.81
task3,1532.0,score,0.8
task3,1533.0,score,0.8
task3,1534.0,score,0.8
task3,1535.0,score,0.8
task3,1536.0,score,0.8
task3,1537.0,score,0.83
task3,1538.0,score,0.83
task3,1539.0,score,0.84
task3,1540.0,score,0.85
task3,1541.0,score,0.86
task3,1542.0,score,0.86
task3,1543.0,score,0.9
task3,1544.0,score,0.91
task3,1545.0,score,0.92
task3,1546.0,score,0.91
task3,1547.0,score,0.91
task3,1548.0,score,0.92
task3,1549.0,score,0.92
task3,1550.0,score,0.94
task3,1551.0,score,0.94
task3,1552.0,score,0.95
task3,1553.0,score,0.99
task3,1554.0,score,0.99
task3,1555.0,score,0.99
task3,1556.0,score,1.02
task3,1557.0,score,1.03
task3,1558.0,score,1.05
task3,1559.0,score,1.08
task3,1560.0,score,1.08
task3,1561.0,score,1.08
task3,1562.0,score,1.06
task3,1563.0,score,1.09
task3,1564.0,score,1.1
task3,1565.0,score,1.1
task3,1566.0,score,1.11
task3,1567.0,score,1.08
task3,1568.0,score,1.08
task3,1569.0,score,1.08
task3,1570.0,score,1.07
task3,1571.0,score,1.07
task3,1572.0,score,1.09
task3,1573.0,score,1.08
task3,1574.0,score,1.08
task3,1575.0,score,1.08
task3,1576.0,score,1.17
task3,1577.0,score,1.17
task3,1578.0,score,1.18
task3,1579.0,score,1.21
task3,1580.0,score,1.19
task3,1581.0,score,1.19
task3,1582.0,score,1.22
task3,1583.0,score,1.22
task3,1584.0,score,1.22
task3,1585.0,score,1.22
task3,1586.0,score,1.22
task3,1587.0,score,1.22
task3,1588.0,score,1.29
task3,1589.0,score,1.29
task3,1590.0,score,1.29
task3,1591.0,score,1.29
task3,1592.0,score,1.22
task3,1593.0,score,1.22
task3,1594.0,score,1.22
task3,1595.0,score,1.22
task3,1596.0,score,1.23
task3,1597.0,score,1.25
task3,1598.0,score,1.25
task3,1599.0,score,1.29
task3,1600.0,score,1.27
task3,1601.0,score,1.31
task3,1602.0,score,1.31
task3,1603.0,score,1.3
task3,1604.0,score,1.27
task3,1605.0,score,1.25
task3,1606.0,score,1.25
task3,1607.0,score,1.25
task3,1608.0,score,1.24
task3,1609.0,score,1.22
task3,1610.0,score,1.23
task3,1611.0,score,1.23
task3,1612.0,score,1.23
task3,1613.0,score,1.29
task3,1614.0,score,1.27
task3,1615.0,score,1.26
task3,1616.0,score,1.28
task3,1617.0,score,1.3
task3,1618.0,score,1.3
task3,1619.0,score,1.34
task3,1620.0,score,1.43
task3,1621.0,score,1.42
task3,1622.0,score,1.42
task3,1623.0,score,1.41
task3,1624.0,score,1.42
task3,1625.0,score,1.41
task3,1626.0,score,1.41
task3,1627.0,score,1.35
task3,1628.0,score,1.36
task3,1629.0,score,1.35
task3,1630.0,score,1.34
task3,1631.0,score,1.43
task3,1632.0,score,1.44
task3,1633.0,score,1.44
task3,1634.0,score,1.48
task3,1635.0,score,1.48
task3,1636.0,score,1.48
task3,1637.0,score,1.44
task3,1638.0,score,1.44
task3,1639.0,score,1.43
task3,1640.0,score,1.42
task3,1641.0,score,1.41
task3,1642.0,score,1.41
task3,1643.0,score,1.35
task3,1644.0,score,1.34
task3,1645.0,score,1.33
task3,1646.0,score,1.33
task3,1647.0,score,1.33
task3,1648.0,score,1.32
task3,1649.0,score,1.32
task3,1650.0,score,1.31
task3,1651.0,score,1.3
task3,1652.0,score,1.29
task3,1653.0,score,1.25
task3,1654.0,score,1.25
task3,1655.0,score,1.25
task3,1656.0,score,1.23
task3,1657.0,score,1.21
task3,1658.0,score,1.19
task3,1659.0,score,1.16
task3,1660.0,score,1.16
task3,1661.0,score,1.18
task3,1662.0,score,1.17
task3,1663.0,score,1.1
task3,1664.0,score,1.09
task3,1665.0,score,1.08
task3,1666.0,score,1.07
task3,1667.0,score,1.07
task3,1668.0,score,1.09
task3,1669.0,score,1.09
task3,1670.0,score,1.1
task3,1671.0,score,1.09
task3,1672.0,score,1.08
task3,1673.0,score,1.08
task3,1674.0,score,1.1
task3,1675.0,score,1.1
task3,1676.0,score,1.02
task3,1677.0,score,1.02
task3,1678.0,score,1.01
task3,1679.0,score,0.98
task3,1680.0,score,0.98
task3,1681.0,score,0.98
task3,1682.0,score,0.95
task3,1683.0,score,1.03
task3,1684.0,score,1.03
task3,1685.0,score,1.03
task3,1686.0,score,1.09
task3,1687.0,score,1.09
task3,1688.0,score,1.01
task3,1689.0,score,1.02
task3,1690.0,score,1.03
task3,1691.0,score,1.04
task3,1692.0,score,1.05
task3,1693.0,score,1.06
task3,1694.0,score,1.06
task3,1695.0,score,1.06
task3,1696.0,score,1.05
task3,1697.0,score,1.03
task3,1698.0,score,1.06
task3,1699.0,score,1.03
task3,1700.0,score,1.03
task3,1701.0,score,0.96
task3,1702.0,score,0.96
task3,1703.0,score,0.95
task3,1704.0,score,0.95
task3,1705.0,score,0.97
task3,1706.0,score,0.97
task3,1707.0,score,0.97
task3,1708.0,score,0.97
task3,1709.0,score,0.97
task3,1710.0,score,0.99
task3,1711.0,score,0.99
task3,1712.0,score,1.0
task3,1713.0,score,0.94
task3,1714.0,score,0.94
task3,1715.0,score,0.94
task3,1716.0,score,0.92
task3,1717.0,score,0.94
task3,1718.0,score,0.95
task3,1719.0,score,0.89
task3,1720.0,score,0.8
task3,1721.0,score,0.8
task3,1722.0,score,0.8
task3,1723.0,score,0.8
task3,1724.0,score,0.79
task3,1725.0,score,0.79
task3,1726.0,score,0.78
task3,1727.0,score,0.78
task3,1728.0,score,0.76
task3,1729.0,score,0.75
task3,1730.0,score,0.75
task3,1731.0,score,0.7
task3,1732.0,score,0.71
task3,1733.0,score,0.74
task3,1734.0,score,0.83
task3,1735.0,score,0.83
task3,1736.0,score,0.88
task3,1737.0,score,0.88
task3,1738.0,score,0.88
task3,1739.0,score,0.93
task3,1740.0,score,0.93
task3,1741.0,score,0.93
task3,1742.0,score,0.93
task3,1743.0,score,0.95
task3,1744.0,score,0.95
task3,1745.0,score,0.96
task3,1746.0,score,0.96
task3,1747.0,score,0.96
task3,1748.0,score,0.98
task3,1749.0,score,0.99
task3,1750.0,score,1.0
task3,1751.0,score,1.0
task3,1752.0,score,1.0
task3,1753.0,score,1.0
task3,1754.0,score,1.0
task3,1755.0,score,1.02
task3,1756.0,score,1.01
task3,1757.0,score,1.01
task3,1758.0,score,1.01
task3,1759.0,score,1.01
task3,1760.0,score,1.01
task3,1761.0,score,1.08
task3,1762.0,score,1.16
task3,1763.0,score,1.14
task3,1764.0,score,1.14
task3,1765.0,score,1.14
task3,1766.0,score,1.17
task3,1767.0,score,1.17
task3,1768.0,score,1.15
task3,1769.0,score,1.15
task3,1770.0,score,1.14
task3,1771.0,score,1.15
task3,1772.0,score,1.15
task3,1773.0,score,1.15
task3,1774.0,score,1.14
task3,1775.0,score,1.15
task3,1776.0,score,1.15
task3,1777.0,score,1.15
task3,1778.0,score,1.15
task3,1779.0,score,1.17
task3,1780.0,score,1.17
task3,1781.0,score,1.17
task3,1782.0,score,1.17
task3,1783.0,score,1.13
task3,1784.0,score,1.13
task3,1785.0,score,1.13
task3,1786.0,score,1.08
task3,1787.0,score,1.08
task3,1788.0,score,1.08
task3,1789.0,score,1.13
task3,1790.0,score,1.12
task3,1791.0,score,1.16
task3,1792.0,score,1.15
task3,1793.0,score,1.12
task3,1794.0,score,1.12
task3,1795.0,score,1.12
task3,1796.0,score,1.13
task3,1797.0,score,1.13
task3,1798.0,score,1.11
task3,1799.0,score,1.1
task3,1800.0,score,1.11
task3,1801.0,score,1.12
task3,1802.0,score,1.12
task3,1803.0,score,1.12
task3,1804.0,score,1.12
task3,1805.0,score,1.11
task3,1806.0,score,1.11
task3,1807.0,score,1.11
task3,1808.0,score,1.15
task3,1809.0,score,1.18
task3,1810.0,score,1.15
task3,1811.0,score,1.17
task3,1812.0,score,1.16
task3,1813.0,score,1.16
task3,1814.0,score,1.16
task3,1815.0,score,1.15
task3,1816.0,score,1.15
task3,1817.0,score,1.12
task3,1818.0,score,1.11
task3,1819.0,score,1.11
task3,1820.0,score,1.11
task3,1821.0,score,1.11
task3,1822.0,score,1.12
task3,1823.0,score,1.12
task3,1824.0,score,1.11
task3,1825.0,score,1.12
task3,1826.0,score,1.13
task3,1827.0,score,1.11
task3,1828.0,score,1.11
task3,1829.0,score,1.14
task3,1830.0,score,1.14
task3,1831.0,score,1.14
task3,1832.0,score,1.14
task3,1833.0,score,1.11
task3,1834.0,score,0.98
task3,1835.0,score,1.0
task3,1836.0,score,0.95
task3,1837.0,score,0.95
task3,1838.0,score,0.94
task3,1839.0,score,0.89
task3,1840.0,score,0.89
task3,1841.0,score,0.89
task3,1842.0,score,0.91
task3,1843.0,score,0.89
task3,1844.0,score,0.93
task3,1845.0,score,0.96
task3,1846.0,score,0.96
task3,1847.0,score,0.96
task3,1848.0,score,0.95
task3,1849.0,score,0.96
task3,1850.0,score,0.94
task3,1851.0,score,0.94
task3,1852.0,score,0.94
task3,1853.0,score,0.95
task3,1854.0,score,0.96
task3,1855.0,score,0.94
task3,1856.0,score,0.94
task3,1857.0,score,0.94
task3,1858.0,score,0.95
task3,1859.0,score,0.95
task3,1860.0,score,0.95
task3,1861.0,score,0.9
task3,1862.0,score,0.82
task3,1863.0,score,0.83
task3,1864.0,score,0.83
task3,1865.0,score,0.84
task3,1866.0,score,0.81
task3,1867.0,score,0.81
task3,1868.0,score,0.84
task3,1869.0,score,0.85
task3,1870.0,score,0.88
task3,1871.0,score,0.87
task3,1872.0,score,0.86
task3,1873.0,score,0.86
task3,1874.0,score,0.87
task3,1875.0,score,0.86
task3,1876.0,score,0.86
task3,1877.0,score,0.86
task3,1878.0,score,0.89
task3,1879.0,score,0.94
task3,1880.0,score,0.94
task3,1881.0,score,1.02
task3,1882.0,score,1.02
task3,1883.0,score,0.98
task3,1884.0,score,0.98
task3,1885.0,score,0.98
task3,1886.0,score,0.97
task3,1887.0,score,0.99
task3,1888.0,score,1.0
task3,1889.0,score,0.94
task3,1890.0,score,0.95
task3,1891.0,score,0.9
task3,1892.0,score,0.91
task3,1893.0,score,0.91
task3,1894.0,score,0.91
task3,1895.0,score,0.95
task3,1896.0,score,0.94
task3,1897.0,score,0.94
task3,1898.0,score,0.93
task3,1899.0,score,0.92
task3,1900.0,score,0.91
task3,1901.0,score,0.9
task3,1902.0,score,0.9
task3,1903.0,score,0.9
task3,1904.0,score,0.9
task3,1905.0,score,0.89
task3,1906.0,score,0.89
task3,1907.0,score,0.89
task3,1908.0,score,0.86
task3,1909.0,score,0.83
task3,1910.0,score,0.84
task3,1911.0,score,0.82
task3,1912.0,score,0.82
task3,1913.0,score,0.81
task3,1914.0,score,0.83
task3,1915.0,score,0.85
task3,1916.0,score,0.85
task3,1917.0,score,0.84
task3,1918.0,score,0.86
task3,1919.0,score,0.86
task3,1920.0,score,0.89
task3,1921.0,score,0.91
